D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_318.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_318.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_318.jpg, 0, 0, 0, 7.847174E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_421.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_421.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_421.jpg, 0, 0, 0, 7.774583E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_521.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_521.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_521.jpg, 0, 0, 0, 7.868359E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_623.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_623.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_623.jpg, 0, 0, 0, 7.939706E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_724.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_724.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_724.jpg, 0, 0, 0, 7.78496E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_826.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_826.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_826.jpg, 0, 0, 0, 7.859382E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_36_929.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_36_929.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_36_929.jpg, 0, 0, 0, 7.840835E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_034.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_034.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_034.jpg, 0, 0, 0, 7.904971E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_135.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_135.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_135.jpg, 0, 0, 0, 7.86006E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_239.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_239.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_239.jpg, 0, 0, 0, 7.86242E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_344.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_344.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_344.jpg, 0, 0, 0, 7.81945E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_450.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_450.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_450.jpg, 0, 0, 0, 7.806122E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_556.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_556.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_556.jpg, 0, 0, 0, 7.79928E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_660.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_660.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_660.jpg, 0, 0, 0, 7.815834E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_761.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_761.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_761.jpg, 0, 0, 0, 7.776529E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_863.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_863.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_863.jpg, 0, 0, 0, 7.811908E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_37_964.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_37_964.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_37_964.jpg, 0, 0, 0, 7.845354E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_072.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_072.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_072.jpg, 0, 0, 0, 7.854711E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_176.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_176.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_176.jpg, 0, 0, 0, 7.981824E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_277.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_277.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_277.jpg, 0, 0, 0, 7.737954E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_377.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_377.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_377.jpg, 0, 0, 0, 8.211305E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_477.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_477.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_477.jpg, 0, 0, 0, 7.810297E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_580.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_580.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_580.jpg, 0, 0, 0, 7.8898E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_685.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_685.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_685.jpg, 0, 0, 0, 8.200735E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_788.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_788.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_788.jpg, 0, 0, 0, 7.920026E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_891.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_891.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_891.jpg, 0, 0, 0, 8.025993E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_38_994.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_38_994.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_38_994.jpg, 0, 0, 0, 7.812333E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_098.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_098.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_098.jpg, 0, 0, 0, 7.779402E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_209.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_209.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_209.jpg, 0, 0, 0, 7.889261E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_311.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_311.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_311.jpg, 0, 0, 0, 7.839433E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_415.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_415.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_415.jpg, 0, 0, 0, 7.820989E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_516.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_516.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_516.jpg, 0, 0, 0, 7.806029E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_620.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_620.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_620.jpg, 0, 0, 0, 7.796265E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_725.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_725.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_725.jpg, 0, 0, 0, 7.867153E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_829.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_829.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_829.jpg, 0, 0, 0, 7.878866E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_39_937.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_39_937.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_39_937.jpg, 0, 0, 0, 7.949911E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_039.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_039.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_039.jpg, 0, 0, 0, 7.911685E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_143.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_143.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_143.jpg, 0, 0, 0, 7.825887E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_244.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_244.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_244.jpg, 0, 0, 0, 7.844433E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_348.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_348.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_348.jpg, 0, 0, 0, 7.762154E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_448.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_448.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_448.jpg, 0, 0, 0, 7.822709E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_549.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_549.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_549.jpg, 0, 0, 0, 7.789517E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_650.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_650.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_650.jpg, 0, 0, 0, 7.790072E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_756.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_756.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_756.jpg, 0, 0, 0, 8.135901E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_857.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_857.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_857.jpg, 0, 0, 0, 7.818306E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_40_961.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_40_961.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_40_961.jpg, 0, 0, 0, 7.839871E-05
D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\center_2020_04_29_12_34_41_066.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\left_2020_04_29_12_34_41_066.jpg, D:\XIAOMI ALEX\Online Courses\Self Driving Course\9. Behavioral Cloning\Data\IMG\right_2020_04_29_12_34_41_066.jpg, 0, 0, 0, 7.84088E-05
